scope	run	transcript	task_prompt	dominant_model	requests	duration_s	start	end	input_tokens	cache_write_tokens	cache_read_tokens	output_tokens	context_tokens	tool_calls	distinct_tools	distinct_targets
workflow	wf_cfd30b35-62a	agent-ab09795e099f79cc4.jsonl	You are reviewing an increment in the Pinakes repository (a portable knowledge-base engine). WORKTREE — read from here; it is NOT the primary checkout: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260901_0710-retro-heading-and-stamp-gate Branch: 20260901_0710-retro-heading-and-stamp-gate, 	claude-sonnet-5	46	600	2026-09-01T11:43:06.096Z	2026-09-01T11:53:05.892Z	92	113672	4625457	37944	4739221	64	2	50
workflow	wf_cfd30b35-62a	agent-ac760aad5912c1243.jsonl	You are reviewing an increment in the Pinakes repository (a portable knowledge-base engine). WORKTREE — read from here; it is NOT the primary checkout: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260901_0710-retro-heading-and-stamp-gate Branch: 20260901_0710-retro-heading-and-stamp-gate, 	claude-sonnet-5	26	280	2026-09-01T11:52:43.503Z	2026-09-01T11:57:23.172Z	52	59950	1718602	20840	1778604	26	2	24
workflow	wf_cfd30b35-62a	agent-ac7a9bf93e994b5aa.jsonl	You are reviewing an increment in the Pinakes repository (a portable knowledge-base engine). WORKTREE — read from here; it is NOT the primary checkout: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260901_0710-retro-heading-and-stamp-gate Branch: 20260901_0710-retro-heading-and-stamp-gate, 	claude-sonnet-5	17	119	2026-09-01T11:52:42.294Z	2026-09-01T11:54:41.528Z	34	65919	943287	8594	1009240	17	2	11
workflow	wf_cfd30b35-62a	agent-afa2a0be82315fbc5.jsonl	You are reviewing an increment in the Pinakes repository (a portable knowledge-base engine). WORKTREE — read from here; it is NOT the primary checkout: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260901_0710-retro-heading-and-stamp-gate Branch: 20260901_0710-retro-heading-and-stamp-gate, 	claude-sonnet-5	7	75	2026-09-01T11:53:09.579Z	2026-09-01T11:54:24.589Z	14	47745	396409	6155	444168	9	2	7
workflow	wf_d179c397-af1	agent-a054d8b575e2bf385.jsonl	You are reviewing ONE commit in the Pinakes repository (a portable knowledge-base engine, Python 3.13+, uv only, ruff + pyright strict + pytest). Worktree: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260831_2304-probe-questions-flag Branch: 20260831_2304-probe-questions-flag Commit under 	claude-sonnet-5	30	272	2026-08-31T23:59:26.072Z	2026-09-01T00:03:58.154Z	60	69271	2099257	15312	2168588	30	2	28
workflow	wf_d179c397-af1	agent-a115da043673279e7.jsonl	You are reviewing ONE commit in the Pinakes repository (a portable knowledge-base engine, Python 3.13+, uv only, ruff + pyright strict + pytest). Worktree: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260831_2304-probe-questions-flag Branch: 20260831_2304-probe-questions-flag Commit under 	claude-sonnet-5	16	169	2026-08-31T23:59:26.069Z	2026-09-01T00:02:14.681Z	32	53749	1013138	11864	1066919	16	3	14
workflow	wf_d179c397-af1	agent-a162b71d7f4bba2a7.jsonl	You are reviewing ONE commit in the Pinakes repository (a portable knowledge-base engine, Python 3.13+, uv only, ruff + pyright strict + pytest). Worktree: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260831_2304-probe-questions-flag Branch: 20260831_2304-probe-questions-flag Commit under 	claude-sonnet-5	10	124	2026-09-01T00:04:02.479Z	2026-09-01T00:06:06.336Z	18	47331	504098	8418	551447	13	1	11
workflow	wf_d179c397-af1	agent-a2bb64e8c6f237dfa.jsonl	You are reviewing ONE commit in the Pinakes repository (a portable knowledge-base engine, Python 3.13+, uv only, ruff + pyright strict + pytest). Worktree: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260831_2304-probe-questions-flag Branch: 20260831_2304-probe-questions-flag Commit under 	claude-sonnet-5	11	104	2026-09-01T00:04:02.480Z	2026-09-01T00:05:46.002Z	22	43966	583573	6177	627561	11	2	8
workflow	wf_d179c397-af1	agent-a576a3fa2ab35c093.jsonl	You are reviewing ONE commit in the Pinakes repository (a portable knowledge-base engine, Python 3.13+, uv only, ruff + pyright strict + pytest). Worktree: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260831_2304-probe-questions-flag Branch: 20260831_2304-probe-questions-flag Commit under 	claude-sonnet-5	11	135	2026-09-01T00:04:01.407Z	2026-09-01T00:06:15.932Z	20	62095	486447	10150	548562	10	1	10
workflow	wf_d179c397-af1	agent-ace98c50f1049e08f.jsonl	You are reviewing ONE commit in the Pinakes repository (a portable knowledge-base engine, Python 3.13+, uv only, ruff + pyright strict + pytest). Worktree: /Users/luca/Code/repos/github_lucagattoni/pinakes-wt/20260831_2304-probe-questions-flag Branch: 20260831_2304-probe-questions-flag Commit under 	claude-sonnet-5	29	261	2026-08-31T23:59:24.952Z	2026-09-01T00:03:45.780Z	58	103683	2241544	15781	2345285	36	2	22
workflow	wf_db31d750-5c7	agent-a0b7e65fda4b5206a.jsonl	"Repository worktree (absolute, cd here first): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/wt-r15 Run python as: uv run --quiet python - <<'PY' ... PY (uv only; never pip/poetry) THE FAILURE. CI job ""check (light pdf claud"	claude-sonnet-5	27	228	2026-09-02T10:30:07.921Z	2026-09-02T10:33:56.379Z	54	70203	2108497	4453	2178754	27	4	3
workflow	wf_db31d750-5c7	agent-a424371db53f705e5.jsonl	"Repository worktree (absolute, cd here first): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/wt-r15 Run python as: uv run --quiet python - <<'PY' ... PY (uv only; never pip/poetry) THE FAILURE. CI job ""check (light pdf claud"	claude-sonnet-5	37	250	2026-09-02T10:35:06.617Z	2026-09-02T10:39:16.632Z	74	67875	2738138	5311	2806087	37	1	1
workflow	wf_db31d750-5c7	agent-a82b62197f4efc0a2.jsonl	"Repository worktree (absolute, cd here first): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/wt-r15 Run python as: uv run --quiet python - <<'PY' ... PY (uv only; never pip/poetry) THE FAILURE. CI job ""check (light pdf claud"	claude-sonnet-5	43	550	2026-09-02T10:30:06.782Z	2026-09-02T10:39:16.632Z	86	146773	4569436	20044	4716295	48	2	5
workflow	wf_db31d750-5c7	agent-a93b185ea8e7ade33.jsonl	"Repository worktree (absolute, cd here first): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/wt-r15 Run python as: uv run --quiet python - <<'PY' ... PY (uv only; never pip/poetry) THE FAILURE. CI job ""check (light pdf claud"	claude-sonnet-5	26	316	2026-09-02T10:34:00.398Z	2026-09-02T10:39:16.641Z	52	105792	2159600	3551	2265444	33	2	1
workflow	wf_db31d750-5c7	agent-ab5510eea09264d58.jsonl	"Repository worktree (absolute, cd here first): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/wt-r15 Run python as: uv run --quiet python - <<'PY' ... PY (uv only; never pip/poetry) THE FAILURE. CI job ""check (light pdf claud"	claude-sonnet-5	15	293	2026-09-02T10:30:07.920Z	2026-09-02T10:35:01.385Z	30	71500	1106182	15118	1177712	19	2	1
workflow	wf_e11ab8ef-2f8	agent-a0abab92ea23801c2.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	49	636	2026-09-01T20:06:42.649Z	2026-09-01T20:17:18.700Z	98	136914	5375357	38347	5512369	51	4	9
workflow	wf_e11ab8ef-2f8	agent-a0f1d027a342e5b83.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	50	763	2026-09-01T20:06:42.649Z	2026-09-01T20:19:25.596Z	100	138975	4841133	51768	4980208	50	5	9
workflow	wf_e11ab8ef-2f8	agent-a26e1deee26ec5bfc.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-opus-5	16	338	2026-09-01T20:21:28.588Z	2026-09-01T20:27:07.061Z	32	102816	1304945	21254	1407793	20	2	5
workflow	wf_e11ab8ef-2f8	agent-a4106be1283a81912.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	54	677	2026-09-01T20:06:42.648Z	2026-09-01T20:17:59.206Z	108	126955	5510791	48917	5637854	59	3	23
workflow	wf_e11ab8ef-2f8	agent-a63642d53dffd7e3c.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	19	205	2026-09-01T20:17:22.056Z	2026-09-01T20:20:47.250Z	38	72564	1366959	14139	1439561	27	3	22
workflow	wf_e11ab8ef-2f8	agent-a98ed671a7a7d64c3.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	30	708	2026-09-01T20:06:42.649Z	2026-09-01T20:18:31.027Z	60	166249	4140094	38695	4306403	33	3	18
workflow	wf_e11ab8ef-2f8	agent-ab834d1c33e5c6fe9.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	11	153	2026-09-01T20:18:02.728Z	2026-09-01T20:20:35.906Z	22	46401	605439	10311	651862	14	3	12
workflow	wf_e11ab8ef-2f8	agent-abe7731428f98992e.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	54	634	2026-09-01T20:06:41.455Z	2026-09-01T20:17:15.527Z	108	149090	5813005	42479	5962203	67	4	34
workflow	wf_e11ab8ef-2f8	agent-ad7624861bd5f8853.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	12	191	2026-09-01T20:17:20.071Z	2026-09-01T20:20:31.304Z	24	52914	686904	15648	739842	13	3	6
workflow	wf_e11ab8ef-2f8	agent-ae4a3a461961333ee.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	19	246	2026-09-01T20:17:18.741Z	2026-09-01T20:21:25.060Z	38	97986	1323038	16162	1421062	27	2	21
workflow	wf_e11ab8ef-2f8	agent-ae692739d35e5c198.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	88	845	2026-09-01T20:06:42.646Z	2026-09-01T20:20:47.743Z	176	140160	10039904	50394	10180240	88	4	23
workflow	wf_e11ab8ef-2f8	agent-afb291ca79686995f.jsonl	## The subject Branch `20260901_0710-retro-heading-and-stamp-gate`, HEAD `2fd21de`, merge-base `8540e27`. The increment adds a gate to `tools/fragments.py` refusing a `retro.d/` fragment that does not open with its own `## ` heading (two hashes, exactly one space, nothing before them) or whose headi	claude-sonnet-5	15	168	2026-09-01T20:18:02.566Z	2026-09-01T20:20:50.428Z	30	64189	945850	12566	1010069	15	2	3
workflow	wf_f3c4639a-d9f	agent-a25604891511b239d.jsonl	You are auditing an isolated, read-only git clone at: /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy It is pinned at commit 6cb80b4, the branch tip. DO NOT modify it, commit, or push. Scratch files go ONLY 	claude-sonnet-5	43	559	2026-09-02T03:12:02.929Z	2026-09-02T03:21:21.500Z	84	116955	3592807	27207	3709846	42	2	6
workflow	wf_f3c4639a-d9f	agent-a46b3161236b081f3.jsonl	You are auditing an isolated, read-only git clone at: /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy It is pinned at commit 6cb80b4, the branch tip. DO NOT modify it, commit, or push. Scratch files go ONLY 	claude-sonnet-5	60	561	2026-09-02T03:12:03.965Z	2026-09-02T03:21:25.052Z	118	130304	6155292	39840	6285714	58	2	14
workflow	wf_f3c4639a-d9f	agent-a4f8d212ff1acff2d.jsonl	You are auditing an isolated, read-only git clone at: /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy It is pinned at commit 6cb80b4, the branch tip. DO NOT modify it, commit, or push. Scratch files go ONLY 	<synthetic>	1	0	2026-09-02T03:23:13.646Z	2026-09-02T03:23:14.045Z	0	0	0	0	0	0	0	0
workflow	wf_f3c4639a-d9f	agent-a72c78bd38ead2f49.jsonl	You are auditing an isolated, read-only git clone at: /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy It is pinned at commit 6cb80b4, the branch tip. DO NOT modify it, commit, or push. Scratch files go ONLY 	<synthetic>	1	0	2026-09-02T03:23:13.167Z	2026-09-02T03:23:13.639Z	0	0	0	0	0	0	0	0
workflow	wf_f3c4639a-d9f	agent-a77bc98bf0eda4196.jsonl	You are auditing an isolated, read-only git clone at: /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy It is pinned at commit 6cb80b4, the branch tip. DO NOT modify it, commit, or push. Scratch files go ONLY 	claude-sonnet-5	57	579	2026-09-02T03:12:03.965Z	2026-09-02T03:21:43.099Z	112	102518	4840930	43836	4943560	56	1	13
workflow	wf_f3c4639a-d9f	agent-ae68975bc6fc631c0.jsonl	You are auditing an isolated, read-only git clone at: /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy It is pinned at commit 6cb80b4, the branch tip. DO NOT modify it, commit, or push. Scratch files go ONLY 	<synthetic>	1	6	2026-09-02T03:38:19.887Z	2026-09-02T03:38:25.943Z	0	0	0	0	0	0	0	0
workflow	wf_f50b8518-3e6	agent-a18b106c708ae9716.jsonl	Read-only git clone, pinned at commit 6cb80b4 (the branch tip): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy DO NOT modify it, commit, or push. Scratch goes ONLY under /private/tmp/claude-501/-Users-luca-	claude-sonnet-5	11	109	2026-09-02T06:50:59.674Z	2026-09-02T06:52:48.408Z	22	41295	619952	1620	661269	11	2	3
workflow	wf_f50b8518-3e6	agent-a1967165c28d93769.jsonl	Read-only git clone, pinned at commit 6cb80b4 (the branch tip): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy DO NOT modify it, commit, or push. Scratch goes ONLY under /private/tmp/claude-501/-Users-luca-	claude-sonnet-5	7	49	2026-09-02T06:52:07.250Z	2026-09-02T06:52:56.558Z	14	34929	366463	1160	401406	7	2	2
workflow	wf_f50b8518-3e6	agent-a19bce0ba12247d9e.jsonl	Read-only git clone, pinned at commit 6cb80b4 (the branch tip): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy DO NOT modify it, commit, or push. Scratch goes ONLY under /private/tmp/claude-501/-Users-luca-	claude-sonnet-5	25	277	2026-09-02T06:50:57.903Z	2026-09-02T06:55:34.782Z	50	62467	1669120	7647	1731637	25	2	3
workflow	wf_f50b8518-3e6	agent-a23575d1fa0118d53.jsonl	Read-only git clone, pinned at commit 6cb80b4 (the branch tip): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy DO NOT modify it, commit, or push. Scratch goes ONLY under /private/tmp/claude-501/-Users-luca-	claude-sonnet-5	7	93	2026-09-02T06:50:57.191Z	2026-09-02T06:52:29.961Z	14	39299	372907	6092	412220	7	2	2
workflow	wf_f50b8518-3e6	agent-a2764f0672312b965.jsonl	Read-only git clone, pinned at commit 6cb80b4 (the branch tip): /private/tmp/claude-501/-Users-luca-Code-repos-github-lucagattoni-Pinakes/00069859-46f6-4e22-ab7f-0091fea1e81c/scratchpad/pass9b-review-copy DO NOT modify it, commit, or push. Scratch goes ONLY under /private/tmp/claude-501/-Users-luca-	claude-sonnet-5	23	236	2026-09-02T06:53:26.866Z	2026-09-02T06:57:23.309Z	46	59590	1537678	7788	1597314	23	2	6
